img_id,dice_score_mean,dice_score_std,jaccard_score_mean,jaccard_score_std,hd_score_mean,hd_score_std,hd95_score_mean,hd95_score_std,assd_score_mean,assd_score_std,hd_score_normalized_mean,hd_score_normalized_std
ISIC_0023371.JPG,0.5071553483860791,0.20216406998317926,0.3566022428600842,0.18749610387735705,1478.1741408120326,760.3721550345684,1310.4927695053766,716.0830791400575,600.7957729025399,341.7198310639013,0.3172394637214974,0.16318784643290535
ISIC_0023381.JPG,0.8666549513403373,,0.7646876406839,,265.1377000729998,,148.35228317179124,,59.6451652698413,,0.0569027284818436,
ISIC_0023470.JPG,0.7641375371281197,,0.6183030556267786,,197.0,,162.7568678871565,,88.278842829335,,0.0422793043306811,
ISIC_0023482.JPG,0.8767673660494922,,0.7805750470103637,,1021.2276925348236,,600.1200928586359,,157.12848173698995,,0.2191715553482184,
ISIC_0023483.JPG,0.8031557334871325,,0.6710611864542844,,1102.085749839821,,766.38730416772,,276.4891504339228,,0.2365249686090592,
ISIC_0023501.JPG,0.0539507549048579,,0.0277232218253656,,2397.4263283779965,,2320.466914222133,,1464.210554912565,,0.5145254687709682,
ISIC_0023506.JPG,0.2999788058599871,0.5078965222952582,0.26760672506679295,0.45764734000521895,1887.5802602909578,799.5918592881502,1803.2379270606864,792.3656452125905,1162.5351987443066,853.2221329489298,0.4051044683930338,0.17160501299075562
ISIC_0023508.JPG,0.5987607825818121,0.2323154019976124,0.4567295992374354,0.2662662613111776,1517.1996275963,860.2967133684016,1226.6440218886014,692.0942389081393,361.72461370629145,224.60346132993647,0.32561494814994923,0.1846332312649106
ISIC_0023509.JPG,0.4013131396496786,,0.2510267330036969,,1324.4111899255458,,1270.600448586723,,596.7118927646358,,0.2842395114610236,
ISIC_0023557.JPG,0.9266251185162916,,0.8632819106363222,,115.0,,70.0,,33.10399591900735,,0.020765144064421,
ISIC_0023575.JPG,0.9227787626352976,,0.8566288248203956,,200.38463014912097,,109.80800920545096,,32.22294377955945,,0.0909637196113147,
ISIC_0023628.JPG,0.7928515387549423,0.13901874629530125,0.6725687534573966,0.20548191217005646,765.9073229955353,456.3906866629936,627.9249612895136,447.21937920581365,148.33252675589117,100.91313505427433,0.19945503203008727,0.11885174131848791
